system_index,date,WRS_PATH,WRS_ROW,CLOUD_COVER,IMAGE_QUALITY
LT05_192027_20110915,2011-09-15,192.0,27.0,74.0,9.0
LT05_192027_20111001,2011-10-01,192.0,27.0,1.0,9.0
LT05_192027_20111017,2011-10-17,192.0,27.0,9.0,9.0
LT05_192027_20111102,2011-11-02,192.0,27.0,38.0,9.0
LT05_193022_20000315,2000-03-15,193.0,22.0,26.0,9.0
LT05_193022_20000518,2000-05-18,193.0,22.0,76.0,9.0
LT05_193022_20000603,2000-06-03,193.0,22.0,16.0,9.0
LT05_193022_20000619,2000-06-19,193.0,22.0,3.0,9.0
LT05_193022_20000822,2000-08-22,193.0,22.0,25.0,9.0
LT05_193022_20010214,2001-02-14,193.0,22.0,84.0,9.0
LT05_193022_20010302,2001-03-02,193.0,22.0,92.0,9.0
LT05_193022_20010505,2001-05-05,193.0,22.0,74.0,9.0
LT05_193022_20010606,2001-06-06,193.0,22.0,99.0,9.0
LT05_193022_20010708,2001-07-08,193.0,22.0,41.0,9.0
LT05_193022_20010809,2001-08-09,193.0,22.0,52.0,9.0
LT05_193022_20010825,2001-08-25,193.0,22.0,9.0,9.0
LT05_193022_20010910,2001-09-10,193.0,22.0,87.0,9.0
LT05_193022_20011113,2001-11-13,193.0,22.0,4.0,9.0
LT05_193022_20020305,2002-03-05,193.0,22.0,95.0,9.0
LT05_193022_20020609,2002-06-09,193.0,22.0,73.0,9.0
LT05_193022_20020625,2002-06-25,193.0,22.0,57.0,9.0
LT05_193022_20030628,2003-06-28,193.0,22.0,11.0,9.0
LT05_193022_20030714,2003-07-14,193.0,22.0,14.0,9.0
LT05_193022_20030730,2003-07-30,193.0,22.0,2.0,9.0
LT05_193022_20030831,2003-08-31,193.0,22.0,32.0,9.0
LT05_193022_20030916,2003-09-16,193.0,22.0,39.0,9.0
LT05_193022_20031002,2003-10-02,193.0,22.0,73.0,9.0
LT05_193022_20031018,2003-10-18,193.0,22.0,22.0,9.0
LT05_193022_20040223,2004-02-23,193.0,22.0,78.0,9.0
LT05_193022_20040513,2004-05-13,193.0,22.0,41.0,9.0
LT05_193022_20040529,2004-05-29,193.0,22.0,79.0,9.0
LT05_193022_20040630,2004-06-30,193.0,22.0,14.0,9.0
LT05_193022_20040716,2004-07-16,193.0,22.0,34.0,9.0
LT05_193022_20040801,2004-08-01,193.0,22.0,50.0,9.0
LT05_193022_20040817,2004-08-17,193.0,22.0,29.0,9.0
LT05_193022_20040902,2004-09-02,193.0,22.0,16.0,9.0
LT05_193022_20040918,2004-09-18,193.0,22.0,78.0,9.0
LT05_193022_20041004,2004-10-04,193.0,22.0,94.0,9.0
LT05_193022_20041020,2004-10-20,193.0,22.0,56.0,9.0
LT05_193022_20041105,2004-11-05,193.0,22.0,46.0,9.0
LT05_193022_20041121,2004-11-21,193.0,22.0,8.0,9.0
LT05_193022_20050124,2005-01-24,193.0,22.0,22.0,9.0
LT05_193022_20050209,2005-02-09,193.0,22.0,9.0,9.0
LT05_193022_20050414,2005-04-14,193.0,22.0,67.0,9.0
LT05_193022_20050430,2005-04-30,193.0,22.0,64.0,9.0
LT05_193022_20050516,2005-05-16,193.0,22.0,82.0,9.0
LT05_193022_20050703,2005-07-03,193.0,22.0,18.0,9.0
LT05_193022_20050719,2005-07-19,193.0,22.0,78.0,9.0
LT05_193022_20050820,2005-08-20,193.0,22.0,1.0,9.0
LT05_193022_20050905,2005-09-05,193.0,22.0,10.0,9.0
LT05_193022_20051007,2005-10-07,193.0,22.0,0.0,9.0
LT05_193022_20060127,2006-01-27,193.0,22.0,1.0,9.0
LT05_193022_20060228,2006-02-28,193.0,22.0,88.0,9.0
LT05_193022_20060503,2006-05-03,193.0,22.0,6.0,9.0
LT05_193022_20060604,2006-06-04,193.0,22.0,21.0,9.0
LT05_193022_20060620,2006-06-20,193.0,22.0,20.0,9.0
LT05_193022_20060706,2006-07-06,193.0,22.0,0.0,9.0
LT05_193022_20060722,2006-07-22,193.0,22.0,20.0,9.0
LT05_193022_20060807,2006-08-07,193.0,22.0,25.0,9.0
LT05_193022_20060823,2006-08-23,193.0,22.0,75.0,9.0
LT05_193022_20060908,2006-09-08,193.0,22.0,6.0,9.0
LT05_193022_20060924,2006-09-24,193.0,22.0,0.0,9.0
LT05_193022_20061010,2006-10-10,193.0,22.0,5.0,9.0
LT05_193022_20061026,2006-10-26,193.0,22.0,88.0,9.0
LT05_193022_20070319,2007-03-19,193.0,22.0,65.0,9.0
LT05_193022_20070506,2007-05-06,193.0,22.0,3.0,9.0
LT05_193022_20070522,2007-05-22,193.0,22.0,50.0,9.0
LT05_193022_20070623,2007-06-23,193.0,22.0,75.0,9.0
LT05_193022_20070709,2007-07-09,193.0,22.0,74.0,9.0
LT05_193022_20080305,2008-03-05,193.0,22.0,3.0,9.0
LT05_193022_20080524,2008-05-24,193.0,22.0,53.0,9.0
LT05_193022_20080609,2008-06-09,193.0,22.0,17.0,9.0
LT05_193022_20080625,2008-06-25,193.0,22.0,68.0,9.0
LT05_193022_20080711,2008-07-11,193.0,22.0,82.0,9.0
LT05_193022_20080727,2008-07-27,193.0,22.0,1.0,7.0
LT05_193022_20080929,2008-09-29,193.0,22.0,37.0,9.0
LT05_193022_20090425,2009-04-25,193.0,22.0,0.0,9.0
LT05_193022_20090511,2009-05-11,193.0,22.0,80.0,9.0
LT05_193022_20090527,2009-05-27,193.0,22.0,23.0,9.0
LT05_193022_20090730,2009-07-30,193.0,22.0,82.0,9.0
LT05_193022_20090831,2009-08-31,193.0,22.0,19.0,9.0
LT05_193022_20090916,2009-09-16,193.0,22.0,10.0,9.0
LT05_193022_20091002,2009-10-02,193.0,22.0,62.0,9.0
LT05_193022_20091103,2009-11-03,193.0,22.0,77.0,9.0
LT05_193022_20100412,2010-04-12,193.0,22.0,93.0,9.0
LT05_193022_20100428,2010-04-28,193.0,22.0,44.0,9.0
LT05_193022_20100615,2010-06-15,193.0,22.0,34.0,9.0
LT05_193022_20100903,2010-09-03,193.0,22.0,42.0,9.0
LT05_193022_20101021,2010-10-21,193.0,22.0,43.0,9.0
LT05_193022_20110226,2011-02-26,193.0,22.0,38.0,9.0
LT05_193022_20110415,2011-04-15,193.0,22.0,34.0,9.0
LT05_193022_20110501,2011-05-01,193.0,22.0,34.0,9.0
LT05_193022_20110602,2011-06-02,193.0,22.0,1.0,9.0
LT05_193022_20110805,2011-08-05,193.0,22.0,89.0,9.0
LT05_193022_20110821,2011-08-21,193.0,22.0,18.0,9.0
LT05_193022_20110906,2011-09-06,193.0,22.0,25.0,9.0
LT05_193022_20110922,2011-09-22,193.0,22.0,78.0,9.0
LT05_193022_20111008,2011-10-08,193.0,22.0,53.0,9.0
LT05_193023_20000518,2000-05-18,193.0,23.0,93.0,9.0
LT05_193023_20000603,2000-06-03,193.0,23.0,50.0,9.0
LT05_193023_20000619,2000-06-19,193.0,23.0,0.0,9.0
LT05_193023_20000822,2000-08-22,193.0,23.0,33.0,9.0
LT05_193023_20010214,2001-02-14,193.0,23.0,64.0,9.0
LT05_193023_20010724,2001-07-24,193.0,23.0,22.0,9.0
LT05_193023_20010809,2001-08-09,193.0,23.0,70.0,9.0
LT05_193023_20010825,2001-08-25,193.0,23.0,2.0,9.0
LT05_193023_20010910,2001-09-10,193.0,23.0,95.0,9.0
LT05_193023_20020217,2002-02-17,193.0,23.0,9.0,9.0
LT05_193023_20020625,2002-06-25,193.0,23.0,72.0,9.0
LT05_193023_20030628,2003-06-28,193.0,23.0,2.0,9.0
LT05_193023_20030714,2003-07-14,193.0,23.0,13.0,9.0
LT05_193023_20030730,2003-07-30,193.0,23.0,1.0,9.0
LT05_193023_20030831,2003-08-31,193.0,23.0,42.0,9.0
LT05_193023_20030916,2003-09-16,193.0,23.0,26.0,9.0
LT05_193023_20031002,2003-10-02,193.0,23.0,68.0,9.0
LT05_193023_20031018,2003-10-18,193.0,23.0,0.0,9.0
LT05_193023_20040122,2004-01-22,193.0,23.0,22.0,9.0
LT05_193023_20040427,2004-04-27,193.0,23.0,87.0,9.0
LT05_193023_20040529,2004-05-29,193.0,23.0,7.0,9.0
LT05_193023_20040614,2004-06-14,193.0,23.0,100.0,9.0
LT05_193023_20040630,2004-06-30,193.0,23.0,76.0,9.0
LT05_193023_20040801,2004-08-01,193.0,23.0,22.0,9.0
LT05_193023_20040817,2004-08-17,193.0,23.0,69.0,9.0
LT05_193023_20040902,2004-09-02,193.0,23.0,10.0,9.0
LT05_193023_20040918,2004-09-18,193.0,23.0,49.0,9.0
LT05_193023_20041004,2004-10-04,193.0,23.0,78.0,9.0
LT05_193023_20041020,2004-10-20,193.0,23.0,51.0,9.0
LT05_193023_20041105,2004-11-05,193.0,23.0,52.0,9.0
LT05_193023_20041121,2004-11-21,193.0,23.0,31.0,9.0
LT05_193023_20050124,2005-01-24,193.0,23.0,46.0,9.0
LT05_193023_20050209,2005-02-09,193.0,23.0,25.0,7.0
LT05_193023_20050414,2005-04-14,193.0,23.0,52.0,9.0
LT05_193023_20050430,2005-04-30,193.0,23.0,21.0,9.0
LT05_193023_20050516,2005-05-16,193.0,23.0,40.0,9.0
LT05_193023_20050703,2005-07-03,193.0,23.0,45.0,9.0
LT05_193023_20050719,2005-07-19,193.0,23.0,78.0,9.0
LT05_193023_20050820,2005-08-20,193.0,23.0,26.0,9.0
LT05_193023_20050905,2005-09-05,193.0,23.0,0.0,9.0
LT05_193023_20051007,2005-10-07,193.0,23.0,1.0,9.0
LT05_193023_20051108,2005-11-08,193.0,23.0,32.0,9.0
LT05_193023_20060127,2006-01-27,193.0,23.0,0.0,9.0
LT05_193023_20060212,2006-02-12,193.0,23.0,77.0,9.0
LT05_193023_20060228,2006-02-28,193.0,23.0,100.0,9.0
LT05_193023_20060503,2006-05-03,193.0,23.0,2.0,9.0
LT05_193023_20060519,2006-05-19,193.0,23.0,58.0,9.0
LT05_193023_20060604,2006-06-04,193.0,23.0,80.0,9.0
LT05_193023_20060620,2006-06-20,193.0,23.0,45.0,9.0
LT05_193023_20060706,2006-07-06,193.0,23.0,1.0,9.0
LT05_193023_20060722,2006-07-22,193.0,23.0,17.0,9.0
LT05_193023_20060807,2006-08-07,193.0,23.0,78.0,9.0
LT05_193023_20060823,2006-08-23,193.0,23.0,86.0,9.0
LT05_193023_20060908,2006-09-08,193.0,23.0,37.0,9.0
LT05_193023_20060924,2006-09-24,193.0,23.0,0.0,9.0
LT05_193023_20061010,2006-10-10,193.0,23.0,37.0,9.0
LT05_193023_20061026,2006-10-26,193.0,23.0,44.0,9.0
LT05_193023_20070319,2007-03-19,193.0,23.0,81.0,9.0
LT05_193023_20070506,2007-05-06,193.0,23.0,15.0,9.0
LT05_193023_20070522,2007-05-22,193.0,23.0,17.0,9.0
LT05_193023_20070623,2007-06-23,193.0,23.0,80.0,9.0
LT05_193023_20070709,2007-07-09,193.0,23.0,93.0,9.0
LT05_193023_20070725,2007-07-25,193.0,23.0,81.0,9.0
LT05_193023_20070826,2007-08-26,193.0,23.0,66.0,9.0
LT05_193023_20080305,2008-03-05,193.0,23.0,32.0,9.0
LT05_193023_20080524,2008-05-24,193.0,23.0,40.0,9.0
LT05_193023_20080625,2008-06-25,193.0,23.0,78.0,9.0
LT05_193023_20080711,2008-07-11,193.0,23.0,77.0,9.0
LT05_193023_20080812,2008-08-12,193.0,23.0,97.0,9.0
LT05_193023_20080929,2008-09-29,193.0,23.0,46.0,9.0
LT05_193023_20090425,2009-04-25,193.0,23.0,0.0,9.0
LT05_193023_20090527,2009-05-27,193.0,23.0,50.0,9.0
LT05_193023_20090612,2009-06-12,193.0,23.0,63.0,9.0
LT05_193023_20090628,2009-06-28,193.0,23.0,88.0,9.0
LT05_193023_20090730,2009-07-30,193.0,23.0,62.0,9.0
LT05_193023_20090815,2009-08-15,193.0,23.0,63.0,9.0
LT05_193023_20090831,2009-08-31,193.0,23.0,60.0,9.0
LT05_193023_20090916,2009-09-16,193.0,23.0,8.0,9.0
LT05_193023_20091002,2009-10-02,193.0,23.0,97.0,9.0
LT05_193023_20091119,2009-11-19,193.0,23.0,88.0,9.0
LT05_193023_20100412,2010-04-12,193.0,23.0,47.0,9.0
LT05_193023_20100428,2010-04-28,193.0,23.0,8.0,9.0
LT05_193023_20100615,2010-06-15,193.0,23.0,55.0,9.0
LT05_193023_20100717,2010-07-17,193.0,23.0,91.0,9.0
LT05_193023_20100903,2010-09-03,193.0,23.0,60.0,9.0
LT05_193023_20100919,2010-09-19,193.0,23.0,76.0,9.0
LT05_193023_20110226,2011-02-26,193.0,23.0,0.0,9.0
LT05_193023_20110330,2011-03-30,193.0,23.0,32.0,9.0
LT05_193023_20110415,2011-04-15,193.0,23.0,19.0,9.0
LT05_193023_20110501,2011-05-01,193.0,23.0,9.0,9.0
LT05_193023_20110602,2011-06-02,193.0,23.0,0.0,9.0
LT05_193023_20110618,2011-06-18,193.0,23.0,78.0,9.0
LT05_193023_20110805,2011-08-05,193.0,23.0,88.0,9.0
LT05_193023_20110821,2011-08-21,193.0,23.0,51.0,9.0
LT05_193023_20110906,2011-09-06,193.0,23.0,11.0,9.0
LT05_193023_20110922,2011-09-22,193.0,23.0,78.0,9.0
LT05_193024_20000518,2000-05-18,193.0,24.0,96.0,9.0
LT05_193024_20000806,2000-08-06,193.0,24.0,23.0,9.0
LT05_193024_20000822,2000-08-22,193.0,24.0,46.0,9.0
LT05_193024_20000907,2000-09-07,193.0,24.0,77.0,9.0
LT05_193024_20010214,2001-02-14,193.0,24.0,91.0,9.0
LT05_193024_20010302,2001-03-02,193.0,24.0,82.0,9.0
LT05_193024_20010606,2001-06-06,193.0,24.0,97.0,9.0
LT05_193024_20010724,2001-07-24,193.0,24.0,21.0,9.0
LT05_193024_20010809,2001-08-09,193.0,24.0,90.0,9.0
LT05_193024_20010825,2001-08-25,193.0,24.0,0.0,9.0
LT05_193024_20011113,2001-11-13,193.0,24.0,10.0,9.0
LT05_193024_20020116,2002-01-16,193.0,24.0,0.0,9.0
LT05_193024_20020217,2002-02-17,193.0,24.0,18.0,9.0
LT05_193024_20020625,2002-06-25,193.0,24.0,38.0,9.0
LT05_193024_20030628,2003-06-28,193.0,24.0,16.0,9.0
LT05_193024_20030714,2003-07-14,193.0,24.0,17.0,9.0
LT05_193024_20030730,2003-07-30,193.0,24.0,11.0,9.0
LT05_193024_20030831,2003-08-31,193.0,24.0,58.0,9.0
LT05_193024_20030916,2003-09-16,193.0,24.0,79.0,9.0
LT05_193024_20031018,2003-10-18,193.0,24.0,0.0,9.0
LT05_193024_20040122,2004-01-22,193.0,24.0,47.0,9.0
LT05_193024_20040207,2004-02-07,193.0,24.0,66.0,9.0
LT05_193024_20040427,2004-04-27,193.0,24.0,46.0,9.0
LT05_193024_20040529,2004-05-29,193.0,24.0,24.0,9.0
LT05_193024_20040614,2004-06-14,193.0,24.0,86.0,9.0
LT05_193024_20040630,2004-06-30,193.0,24.0,73.0,9.0
LT05_193024_20040716,2004-07-16,193.0,24.0,95.0,9.0
LT05_193024_20040801,2004-08-01,193.0,24.0,31.0,9.0
LT05_193024_20040817,2004-08-17,193.0,24.0,66.0,9.0
LT05_193024_20040902,2004-09-02,193.0,24.0,1.0,9.0
LT05_193024_20040918,2004-09-18,193.0,24.0,32.0,9.0
LT05_193024_20041004,2004-10-04,193.0,24.0,34.0,9.0
LT05_193024_20041020,2004-10-20,193.0,24.0,83.0,9.0
LT05_193024_20041105,2004-11-05,193.0,24.0,39.0,9.0
LT05_193024_20050209,2005-02-09,193.0,24.0,9.0,9.0
LT05_193024_20050329,2005-03-29,193.0,24.0,60.0,9.0
LT05_193024_20050414,2005-04-14,193.0,24.0,27.0,9.0
LT05_193024_20050430,2005-04-30,193.0,24.0,62.0,9.0
LT05_193024_20050516,2005-05-16,193.0,24.0,24.0,9.0
LT05_193024_20050703,2005-07-03,193.0,24.0,50.0,9.0
LT05_193024_20050820,2005-08-20,193.0,24.0,83.0,9.0
LT05_193024_20050905,2005-09-05,193.0,24.0,2.0,9.0
LT05_193024_20051007,2005-10-07,193.0,24.0,15.0,9.0
LT05_193024_20051023,2005-10-23,193.0,24.0,78.0,9.0
LT05_193024_20051108,2005-11-08,193.0,24.0,2.0,9.0
LT05_193024_20060127,2006-01-27,193.0,24.0,0.0,9.0
LT05_193024_20060212,2006-02-12,193.0,24.0,70.0,9.0
LT05_193024_20060228,2006-02-28,193.0,24.0,78.0,9.0
LT05_193024_20060503,2006-05-03,193.0,24.0,1.0,9.0
LT05_193024_20060519,2006-05-19,193.0,24.0,82.0,9.0
LT05_193024_20060620,2006-06-20,193.0,24.0,27.0,9.0
LT05_193024_20060706,2006-07-06,193.0,24.0,14.0,9.0
LT05_193024_20060722,2006-07-22,193.0,24.0,0.0,9.0
LT05_193024_20060807,2006-08-07,193.0,24.0,65.0,9.0
LT05_193024_20060908,2006-09-08,193.0,24.0,72.0,9.0
LT05_193024_20060924,2006-09-24,193.0,24.0,0.0,9.0
LT05_193024_20061010,2006-10-10,193.0,24.0,52.0,9.0
LT05_193024_20061026,2006-10-26,193.0,24.0,23.0,9.0
LT05_193024_20061127,2006-11-27,193.0,24.0,31.0,9.0
LT05_193024_20070506,2007-05-06,193.0,24.0,21.0,9.0
LT05_193024_20070522,2007-05-22,193.0,24.0,6.0,9.0
LT05_193024_20070623,2007-06-23,193.0,24.0,79.0,9.0
LT05_193024_20070725,2007-07-25,193.0,24.0,57.0,9.0
LT05_193024_20070826,2007-08-26,193.0,24.0,21.0,9.0
LT05_193024_20080305,2008-03-05,193.0,24.0,41.0,9.0
LT05_193024_20080508,2008-05-08,193.0,24.0,11.0,9.0
LT05_193024_20080727,2008-07-27,193.0,24.0,10.0,9.0
LT05_193024_20080929,2008-09-29,193.0,24.0,75.0,9.0
LT05_193024_20090204,2009-02-04,193.0,24.0,78.0,9.0
LT05_193024_20090425,2009-04-25,193.0,24.0,2.0,9.0
LT05_193024_20090527,2009-05-27,193.0,24.0,50.0,9.0
LT05_193024_20090612,2009-06-12,193.0,24.0,57.0,9.0
LT05_193024_20090628,2009-06-28,193.0,24.0,94.0,9.0
LT05_193024_20090730,2009-07-30,193.0,24.0,68.0,9.0
LT05_193024_20090815,2009-08-15,193.0,24.0,7.0,9.0
LT05_193024_20090831,2009-08-31,193.0,24.0,10.0,9.0
LT05_193024_20090916,2009-09-16,193.0,24.0,50.0,9.0
LT05_193024_20091018,2009-10-18,193.0,24.0,87.0,9.0
LT05_193024_20091119,2009-11-19,193.0,24.0,32.0,9.0
LT05_193024_20100412,2010-04-12,193.0,24.0,84.0,9.0
LT05_193024_20100428,2010-04-28,193.0,24.0,18.0,9.0
LT05_193024_20100615,2010-06-15,193.0,24.0,88.0,9.0
LT05_193024_20100717,2010-07-17,193.0,24.0,60.0,9.0
LT05_193024_20100818,2010-08-18,193.0,24.0,79.0,9.0
LT05_193024_20100903,2010-09-03,193.0,24.0,53.0,9.0
LT05_193024_20100919,2010-09-19,193.0,24.0,31.0,9.0
LT05_193024_20101005,2010-10-05,193.0,24.0,43.0,9.0
LT05_193024_20110210,2011-02-10,193.0,24.0,85.0,9.0
LT05_193024_20110226,2011-02-26,193.0,24.0,0.0,9.0
LT05_193024_20110314,2011-03-14,193.0,24.0,91.0,9.0
LT05_193024_20110330,2011-03-30,193.0,24.0,5.0,9.0
LT05_193024_20110415,2011-04-15,193.0,24.0,82.0,9.0
LT05_193024_20110501,2011-05-01,193.0,24.0,0.0,9.0
LT05_193024_20110602,2011-06-02,193.0,24.0,14.0,9.0
LT05_193024_20110618,2011-06-18,193.0,24.0,89.0,9.0
LT05_193024_20110821,2011-08-21,193.0,24.0,80.0,9.0
LT05_193024_20110906,2011-09-06,193.0,24.0,11.0,9.0
LT05_193024_20110922,2011-09-22,193.0,24.0,47.0,9.0
LT05_193024_20111024,2011-10-24,193.0,24.0,41.0,9.0
LT05_193025_20000603,2000-06-03,193.0,25.0,9.0,9.0
LT05_193025_20000619,2000-06-19,193.0,25.0,0.0,9.0
LT05_193025_20000705,2000-07-05,193.0,25.0,77.0,9.0
LT05_193025_20000806,2000-08-06,193.0,25.0,70.0,9.0
LT05_193025_20010113,2001-01-13,193.0,25.0,18.0,9.0
LT05_193025_20010318,2001-03-18,193.0,25.0,85.0,9.0
LT05_193025_20010606,2001-06-06,193.0,25.0,96.0,9.0
LT05_193025_20010724,2001-07-24,193.0,25.0,21.0,9.0
LT05_193025_20010809,2001-08-09,193.0,25.0,91.0,9.0
LT05_193025_20010825,2001-08-25,193.0,25.0,4.0,9.0
LT05_193025_20011215,2001-12-15,193.0,25.0,82.0,9.0
LT05_193025_20020116,2002-01-16,193.0,25.0,61.0,9.0
LT05_193025_20020217,2002-02-17,193.0,25.0,21.0,7.0
LT05_193025_20020609,2002-06-09,193.0,25.0,65.0,9.0
LT05_193025_20020625,2002-06-25,193.0,25.0,39.0,9.0
LT05_193025_20030628,2003-06-28,193.0,25.0,56.0,9.0
LT05_193025_20030714,2003-07-14,193.0,25.0,28.0,9.0
LT05_193025_20030730,2003-07-30,193.0,25.0,23.0,9.0
LT05_193025_20030831,2003-08-31,193.0,25.0,79.0,9.0
LT05_193025_20030916,2003-09-16,193.0,25.0,78.0,9.0
LT05_193025_20031002,2003-10-02,193.0,25.0,94.0,9.0
LT05_193025_20031018,2003-10-18,193.0,25.0,1.0,9.0
LT05_193025_20040106,2004-01-06,193.0,25.0,70.0,9.0
LT05_193025_20040122,2004-01-22,193.0,25.0,32.0,9.0
LT05_193025_20040207,2004-02-07,193.0,25.0,63.0,9.0
LT05_193025_20040427,2004-04-27,193.0,25.0,38.0,9.0
LT05_193025_20040529,2004-05-29,193.0,25.0,27.0,9.0
LT05_193025_20040614,2004-06-14,193.0,25.0,42.0,9.0
LT05_193025_20040630,2004-06-30,193.0,25.0,86.0,9.0
LT05_193025_20040716,2004-07-16,193.0,25.0,77.0,9.0
LT05_193025_20040801,2004-08-01,193.0,25.0,35.0,9.0
LT05_193025_20040817,2004-08-17,193.0,25.0,70.0,7.0
LT05_193025_20040902,2004-09-02,193.0,25.0,2.0,9.0
LT05_193025_20040918,2004-09-18,193.0,25.0,12.0,9.0
LT05_193025_20041004,2004-10-04,193.0,25.0,20.0,9.0
LT05_193025_20041020,2004-10-20,193.0,25.0,90.0,9.0
LT05_193025_20041105,2004-11-05,193.0,25.0,74.0,9.0
LT05_193025_20041121,2004-11-21,193.0,25.0,72.0,9.0
LT05_193025_20050108,2005-01-08,193.0,25.0,8.0,9.0
LT05_193025_20050124,2005-01-24,193.0,25.0,69.0,9.0
LT05_193025_20050209,2005-02-09,193.0,25.0,51.0,7.0
LT05_193025_20050225,2005-02-25,193.0,25.0,45.0,7.0
LT05_193025_20050329,2005-03-29,193.0,25.0,87.0,7.0
LT05_193025_20050414,2005-04-14,193.0,25.0,58.0,9.0
LT05_193025_20050430,2005-04-30,193.0,25.0,56.0,9.0
LT05_193025_20050516,2005-05-16,193.0,25.0,67.0,9.0
LT05_193025_20050601,2005-06-01,193.0,25.0,45.0,9.0
LT05_193025_20050703,2005-07-03,193.0,25.0,58.0,9.0
LT05_193025_20050905,2005-09-05,193.0,25.0,0.0,9.0
LT05_193025_20051007,2005-10-07,193.0,25.0,2.0,9.0
LT05_193025_20051108,2005-11-08,193.0,25.0,42.0,7.0
LT05_193025_20060127,2006-01-27,193.0,25.0,5.0,9.0
LT05_193025_20060212,2006-02-12,193.0,25.0,27.0,9.0
LT05_193025_20060228,2006-02-28,193.0,25.0,100.0,9.0
LT05_193025_20060503,2006-05-03,193.0,25.0,3.0,9.0
LT05_193025_20060519,2006-05-19,193.0,25.0,68.0,9.0
LT05_193025_20060620,2006-06-20,193.0,25.0,16.0,9.0
LT05_193025_20060706,2006-07-06,193.0,25.0,44.0,9.0
LT05_193025_20060722,2006-07-22,193.0,25.0,9.0,9.0
LT05_193025_20060807,2006-08-07,193.0,25.0,58.0,9.0
LT05_193025_20060823,2006-08-23,193.0,25.0,68.0,9.0
LT05_193025_20060908,2006-09-08,193.0,25.0,66.0,9.0
LT05_193025_20060924,2006-09-24,193.0,25.0,0.0,9.0
LT05_193025_20061010,2006-10-10,193.0,25.0,32.0,9.0
LT05_193025_20061026,2006-10-26,193.0,25.0,11.0,9.0
LT05_193025_20070303,2007-03-03,193.0,25.0,74.0,9.0
LT05_193025_20070506,2007-05-06,193.0,25.0,64.0,9.0
LT05_193025_20070522,2007-05-22,193.0,25.0,27.0,9.0
LT05_193025_20070725,2007-07-25,193.0,25.0,71.0,9.0
LT05_193025_20070826,2007-08-26,193.0,25.0,24.0,9.0
LT05_193025_20080305,2008-03-05,193.0,25.0,41.0,9.0
LT05_193025_20080508,2008-05-08,193.0,25.0,20.0,9.0
LT05_193025_20080609,2008-06-09,193.0,25.0,49.0,9.0
LT05_193025_20080711,2008-07-11,193.0,25.0,46.0,9.0
LT05_193025_20080828,2008-08-28,193.0,25.0,89.0,9.0
LT05_193025_20080929,2008-09-29,193.0,25.0,55.0,9.0
LT05_193025_20090204,2009-02-04,193.0,25.0,63.0,9.0
LT05_193025_20090425,2009-04-25,193.0,25.0,15.0,9.0
LT05_193025_20090527,2009-05-27,193.0,25.0,53.0,9.0
LT05_193025_20090612,2009-06-12,193.0,25.0,60.0,9.0
LT05_193025_20090730,2009-07-30,193.0,25.0,58.0,9.0
LT05_193025_20090815,2009-08-15,193.0,25.0,8.0,9.0
LT05_193025_20090831,2009-08-31,193.0,25.0,1.0,9.0
LT05_193025_20090916,2009-09-16,193.0,25.0,94.0,9.0
LT05_193025_20091002,2009-10-02,193.0,25.0,91.0,9.0
LT05_193025_20091119,2009-11-19,193.0,25.0,16.0,9.0
LT05_193025_20100207,2010-02-07,193.0,25.0,62.0,9.0
LT05_193025_20100428,2010-04-28,193.0,25.0,5.0,9.0
LT05_193025_20100615,2010-06-15,193.0,25.0,100.0,9.0
LT05_193025_20100717,2010-07-17,193.0,25.0,68.0,9.0
LT05_193025_20100818,2010-08-18,193.0,25.0,86.0,9.0
LT05_193025_20100903,2010-09-03,193.0,25.0,78.0,9.0
LT05_193025_20100919,2010-09-19,193.0,25.0,23.0,9.0
LT05_193025_20101005,2010-10-05,193.0,25.0,86.0,9.0
LT05_193025_20101021,2010-10-21,193.0,25.0,72.0,9.0
LT05_193025_20110210,2011-02-10,193.0,25.0,77.0,9.0
LT05_193025_20110226,2011-02-26,193.0,25.0,1.0,9.0
LT05_193025_20110314,2011-03-14,193.0,25.0,94.0,9.0
LT05_193025_20110330,2011-03-30,193.0,25.0,8.0,9.0
LT05_193025_20110501,2011-05-01,193.0,25.0,5.0,9.0
LT05_193025_20110602,2011-06-02,193.0,25.0,46.0,9.0
LT05_193025_20110805,2011-08-05,193.0,25.0,92.0,9.0
LT05_193025_20110821,2011-08-21,193.0,25.0,83.0,9.0
LT05_193025_20110906,2011-09-06,193.0,25.0,26.0,9.0
LT05_193025_20110922,2011-09-22,193.0,25.0,79.0,9.0
LT05_193025_20111024,2011-10-24,193.0,25.0,39.0,9.0
LT05_193025_20111109,2011-11-09,193.0,25.0,65.0,9.0
LT05_193026_20000127,2000-01-27,193.0,26.0,0.0,9.0
LT05_193026_20000315,2000-03-15,193.0,26.0,68.0,9.0
LT05_193026_20000603,2000-06-03,193.0,26.0,1.0,9.0
LT05_193026_20000619,2000-06-19,193.0,26.0,0.0,9.0
LT05_193026_20010113,2001-01-13,193.0,26.0,9.0,9.0
LT05_193026_20010214,2001-02-14,193.0,26.0,5.0,9.0
LT05_193026_20010302,2001-03-02,193.0,26.0,34.0,9.0
LT05_193026_20010318,2001-03-18,193.0,26.0,64.0,9.0
LT05_193026_20010505,2001-05-05,193.0,26.0,82.0,9.0
LT05_193026_20010724,2001-07-24,193.0,26.0,25.0,9.0
